X,Y,NAME,POINT_NM,MATERIAL,DPWT,ADR_KNM,CATEGORY,ID,OBS_CODE,OBS_POST_ID,FISH,CAUTION,LOC_INFO
126.5370833,37.10244444,입파도·국화도,입파도 서측 갯바위,"펄, 모래",1.2~1.5,경기도 화성시,1,420,DT_0002,평택,,국화도항의 남쪽의 남단에서 240m 지점에는 높이 2.3m의 간출암이 있다.,"이 부근의 주요 어종은 넙치, 노래미, 도다리, 붕장어, 우럭 등이다. 
루어낚시는 그럽웜, 지그헤드 등을 사용하며 릴찌낚시, 민장대낚시, 원투낚시는 미꾸라지, 오징어살, 전갱이, 참갯지렁이, 청갯지렁이, 크릴, 홍갯지렁이 등을 사용한다. 국화도 내의 갯벌체험장은 바지락 채취(유료)를 즐길 수 있어 가족단위의n 낚시레저로도 좋다. 
※ 밀물 때와 안개 발생시에는 안전사고가 빈번히 발생하므로 각별히 주의해야 한다."
126.5544167,37.07141667,입파도·국화도,국화도 매박섬(토끼섬),모래,5~5.2,경기도 화성시,1,421,DT_0002,평택,,국화도항의 남쪽의 남단에서 240m 지점에는 높이 2.3m의 간출암이 있다.,"이 부근의 주요 어종은 넙치, 노래미, 도다리, 붕장어, 우럭 등이다. 
루어낚시는 그럽웜, 지그헤드 등을 사용하며 릴찌낚시, 민장대낚시, 원투낚시는 미꾸라지, 오징어살, 전갱이, 참갯지렁이, 청갯지렁이, 크릴, 홍갯지렁이 등을 사용한다. 국화도 내의 갯벌체험장은 바지락 채취(유료)를 즐길 수 있어 가족단위의n 낚시레저로도 좋다. 
※ 밀물 때와 안개 발생시에는 안전사고가 빈번히 발생하므로 각별히 주의해야 한다."
126.5568611,37.064,입파도·국화도,국화도 해수욕장 서측 갯바위,모래,1.3~2.3,경기도 화성시,1,422,DT_0002,평택,,국화도항의 남쪽의 남단에서 240m 지점에는 높이 2.3m의 간출암이 있다.,"이 부근의 주요 어종은 넙치, 노래미, 도다리, 붕장어, 우럭 등이다. 
루어낚시는 그럽웜, 지그헤드 등을 사용하며 릴찌낚시, 민장대낚시, 원투낚시는 미꾸라지, 오징어살, 전갱이, 참갯지렁이, 청갯지렁이, 크릴, 홍갯지렁이 등을 사용한다. 국화도 내의 갯벌체험장은 바지락 채취(유료)를 즐길 수 있어 가족단위의n 낚시레저로도 좋다. 
※ 밀물 때와 안개 발생시에는 안전사고가 빈번히 발생하므로 각별히 주의해야 한다."
126.5587222,37.06180556,입파도·국화도,국화도 해수욕장 동측 갯바위,모래,1.2~2.3,경기도 화성시,1,423,DT_0002,평택,,국화도항의 남쪽의 남단에서 240m 지점에는 높이 2.3m의 간출암이 있다.,"이 부근의 주요 어종은 넙치, 노래미, 도다리, 붕장어, 우럭 등이다. 
루어낚시는 그럽웜, 지그헤드 등을 사용하며 릴찌낚시, 민장대낚시, 원투낚시는 미꾸라지, 오징어살, 전갱이, 참갯지렁이, 청갯지렁이, 크릴, 홍갯지렁이 등을 사용한다. 국화도 내의 갯벌체험장은 바지락 채취(유료)를 즐길 수 있어 가족단위의n 낚시레저로도 좋다. 
※ 밀물 때와 안개 발생시에는 안전사고가 빈번히 발생하므로 각별히 주의해야 한다."
126.54975,37.05452778,입파도·국화도,국화도 도지섬 부근,펄,2.3~4,경기도 화성시,1,424,DT_0002,평택,,국화도항의 남쪽의 남단에서 240m 지점에는 높이 2.3m의 간출암이 있다.,"이 부근의 주요 어종은 넙치, 노래미, 도다리, 붕장어, 우럭 등이다. 
루어낚시는 그럽웜, 지그헤드 등을 사용하며 릴찌낚시, 민장대낚시, 원투낚시는 미꾸라지, 오징어살, 전갱이, 참갯지렁이, 청갯지렁이, 크릴, 홍갯지렁이 등을 사용한다. 국화도 내의 갯벌체험장은 바지락 채취(유료)를 즐길 수 있어 가족단위의n 낚시레저로도 좋다. 
※ 밀물 때와 안개 발생시에는 안전사고가 빈번히 발생하므로 각별히 주의해야 한다."
126.5512778,37.05822222,입파도·국화도,국화도 서쪽 곶부리,펄,1.3~2.1,경기도 화성시,1,425,DT_0002,평택,,국화도항의 남쪽의 남단에서 240m 지점에는 높이 2.3m의 간출암이 있다.,"이 부근의 주요 어종은 넙치, 노래미, 도다리, 붕장어, 우럭 등이다. 
루어낚시는 그럽웜, 지그헤드 등을 사용하며 릴찌낚시, 민장대낚시, 원투낚시는 미꾸라지, 오징어살, 전갱이, 참갯지렁이, 청갯지렁이, 크릴, 홍갯지렁이 등을 사용한다. 국화도 내의 갯벌체험장은 바지락 채취(유료)를 즐길 수 있어 가족단위의n 낚시레저로도 좋다. 
※ 밀물 때와 안개 발생시에는 안전사고가 빈번히 발생하므로 각별히 주의해야 한다."
126.3799444,37.10577778,풍도·난지도,풍도 채석장 남측,바위,4~6,경기도 안산시,1,426,DT_0008,안산,,"대난지도의 동측은 5m 등심선내에 얕은 펄이 있으며, 남측도 위험한 암초가 있으므로 항행에 주의해야 한다.","이 부근의 주요 어종은 넙치, 노래미, 농어, 도다리, 붕장어, 우럭 등이다. 
루어낚시는 그럽웜, 미노우 플러그, 지그헤드 등을 사용하며 릴찌낚시, 민장대낚시, 원투낚시는 미꾸라지, 오징어살, 전갱이, 청갯지렁이, 참갯지렁이, 미꾸라지, 크릴, 홍갯지렁이 등을 사용한다. 난지도는 대체적으로 수심이 낮아서 갯바위나 선상 낚시시 가벼운 채비로 즐기는 것이 좋다"
126.38025,37.11419444,풍도·난지도,풍도 채석장 북측,"펄, 자갈",4~5,경기도 안산시,1,427,DT_0008,안산,,"대난지도의 동측은 5m 등심선내에 얕은 펄이 있으며, 남측도 위험한 암초가 있으므로 항행에 주의해야 한다.","이 부근의 주요 어종은 넙치, 노래미, 농어, 도다리, 붕장어, 우럭 등이다. 
루어낚시는 그럽웜, 미노우 플러그, 지그헤드 등을 사용하며 릴찌낚시, 민장대낚시, 원투낚시는 미꾸라지, 오징어살, 전갱이, 청갯지렁이, 참갯지렁이, 미꾸라지, 크릴, 홍갯지렁이 등을 사용한다. 난지도는 대체적으로 수심이 낮아서 갯바위나 선상 낚시시 가벼운 채비로 즐기는 것이 좋다"
126.3900556,37.11569444,풍도·난지도,풍도 북동측 돌출부,"펄, 자갈",1.5~2.6,경기도 안산시,1,428,DT_0008,안산,,"대난지도의 동측은 5m 등심선내에 얕은 펄이 있으며, 남측도 위험한 암초가 있으므로 항행에 주의해야 한다.","이 부근의 주요 어종은 넙치, 노래미, 농어, 도다리, 붕장어, 우럭 등이다. 
루어낚시는 그럽웜, 미노우 플러그, 지그헤드 등을 사용하며 릴찌낚시, 민장대낚시, 원투낚시는 미꾸라지, 오징어살, 전갱이, 청갯지렁이, 참갯지렁이, 미꾸라지, 크릴, 홍갯지렁이 등을 사용한다. 난지도는 대체적으로 수심이 낮아서 갯바위나 선상 낚시시 가벼운 채비로 즐기는 것이 좋다"
126.3947222,37.10741667,풍도·난지도,풍도 남쪽 마을 부근,"펄, 자갈",1.3~2.1,경기도 안산시,1,429,DT_0008,안산,,"대난지도의 동측은 5m 등심선내에 얕은 펄이 있으며, 남측도 위험한 암초가 있으므로 항행에 주의해야 한다.","이 부근의 주요 어종은 넙치, 노래미, 농어, 도다리, 붕장어, 우럭 등이다. 
루어낚시는 그럽웜, 미노우 플러그, 지그헤드 등을 사용하며 릴찌낚시, 민장대낚시, 원투낚시는 미꾸라지, 오징어살, 전갱이, 청갯지렁이, 참갯지렁이, 미꾸라지, 크릴, 홍갯지렁이 등을 사용한다. 난지도는 대체적으로 수심이 낮아서 갯바위나 선상 낚시시 가벼운 채비로 즐기는 것이 좋다"
126.4212222,37.04988889,풍도·난지도,대난지도 해수욕장 갯바위,모래,1.5~2.2,충청남도 당진시,1,430,DT_0002,평택,,"대난지도의 동측은 5m 등심선내에 얕은 펄이 있으며, 남측도 위험한 암초가 있으므로 항행에 주의해야 한다.","이 부근의 주요 어종은 넙치, 노래미, 농어, 도다리, 붕장어, 우럭 등이다. 
루어낚시는 그럽웜, 미노우 플러그, 지그헤드 등을 사용하며 릴찌낚시, 민장대낚시, 원투낚시는 미꾸라지, 오징어살, 전갱이, 청갯지렁이, 참갯지렁이, 미꾸라지, 크릴, 홍갯지렁이 등을 사용한다. 난지도는 대체적으로 수심이 낮아서 갯바위나 선상 낚시시 가벼운 채비로 즐기는 것이 좋다"
126.4495278,37.04427778,풍도·난지도,대난지도 도끝이 부근,펄,1.7~3,충청남도 당진시,1,431,DT_0002,평택,,"대난지도의 동측은 5m 등심선내에 얕은 펄이 있으며, 남측도 위험한 암초가 있으므로 항행에 주의해야 한다.","이 부근의 주요 어종은 넙치, 노래미, 농어, 도다리, 붕장어, 우럭 등이다. 
루어낚시는 그럽웜, 미노우 플러그, 지그헤드 등을 사용하며 릴찌낚시, 민장대낚시, 원투낚시는 미꾸라지, 오징어살, 전갱이, 청갯지렁이, 참갯지렁이, 미꾸라지, 크릴, 홍갯지렁이 등을 사용한다. 난지도는 대체적으로 수심이 낮아서 갯바위나 선상 낚시시 가벼운 채비로 즐기는 것이 좋다"
126.4411667,37.03830556,풍도·난지도,소난지도 서쪽 갯바위,바위,1.5~2.4,충청남도 당진시,1,432,DT_0002,평택,,"대난지도의 동측은 5m 등심선내에 얕은 펄이 있으며, 남측도 위험한 암초가 있으므로 항행에 주의해야 한다.","이 부근의 주요 어종은 넙치, 노래미, 농어, 도다리, 붕장어, 우럭 등이다. 
루어낚시는 그럽웜, 미노우 플러그, 지그헤드 등을 사용하며 릴찌낚시, 민장대낚시, 원투낚시는 미꾸라지, 오징어살, 전갱이, 청갯지렁이, 참갯지렁이, 미꾸라지, 크릴, 홍갯지렁이 등을 사용한다. 난지도는 대체적으로 수심이 낮아서 갯바위나 선상 낚시시 가벼운 채비로 즐기는 것이 좋다"
126.4343889,36.36058333,원산도·삽시도,원산도해수욕장 동측 소록도,"펄, 모래",1.4~2.1,충청남도 보령시,1,433,DT_0025,보령,,"원산도 남쪽의 수심 5m 이하는 펄로 되어 있고, 이 펄(천소)구역은 용도 남측 4.3km 부근까지 간헐적으로 연결되어 수심 및 조류의 유향, 유속이 일정치 않으므로 통항하지 않은 편이 좋다. 삽시도 북측에는 약 600m의 어책이 존재하므로 주의해야 한다.","이 부근의 주요 어종은 감성돔, 갑오징어, 넙치, 노래미, 농어, 우럭, 주꾸미 등이다. 
루어낚시, 에깅낚시는 그럽웜, 미노우 플러그, 에기, 지그헤드 등을 사용하며 릴찌낚시, 민장대낚시, 원투낚시는 깐새우, 게, 미꾸라지, 민물새우, 쏙, 오징어, 전갱이, 참갯지렁이, 청갯지렁이, 크릴, 홍갯지렁이 등을 사용한다. 원산도와 삽시도는 가을철에 갑오징어와 주꾸미의 조황이 매우 좋다."
126.4203333,36.36325,원산도·삽시도,원산도해수욕장 서측 갯바위,"펄, 모래",1.9~2.5,충청남도 보령시,1,434,DT_0025,보령,,"원산도 남쪽의 수심 5m 이하는 펄로 되어 있고, 이 펄(천소)구역은 용도 남측 4.3km 부근까지 간헐적으로 연결되어 수심 및 조류의 유향, 유속이 일정치 않으므로 통항하지 않은 편이 좋다. 삽시도 북측에는 약 600m의 어책이 존재하므로 주의해야 한다.","이 부근의 주요 어종은 감성돔, 갑오징어, 넙치, 노래미, 농어, 우럭, 주꾸미 등이다. 
루어낚시, 에깅낚시는 그럽웜, 미노우 플러그, 에기, 지그헤드 등을 사용하며 릴찌낚시, 민장대낚시, 원투낚시는 깐새우, 게, 미꾸라지, 민물새우, 쏙, 오징어, 전갱이, 참갯지렁이, 청갯지렁이, 크릴, 홍갯지렁이 등을 사용한다. 원산도와 삽시도는 가을철에 갑오징어와 주꾸미의 조황이 매우 좋다."
126.4082778,36.36461111,원산도·삽시도,원산도 용뿌리 갯바위,"펄, 모래",1.1~1.6,충청남도 보령시,1,435,DT_0025,보령,,"원산도 남쪽의 수심 5m 이하는 펄로 되어 있고, 이 펄(천소)구역은 용도 남측 4.3km 부근까지 간헐적으로 연결되어 수심 및 조류의 유향, 유속이 일정치 않으므로 통항하지 않은 편이 좋다. 삽시도 북측에는 약 600m의 어책이 존재하므로 주의해야 한다.","이 부근의 주요 어종은 감성돔, 갑오징어, 넙치, 노래미, 농어, 우럭, 주꾸미 등이다. 
루어낚시, 에깅낚시는 그럽웜, 미노우 플러그, 에기, 지그헤드 등을 사용하며 릴찌낚시, 민장대낚시, 원투낚시는 깐새우, 게, 미꾸라지, 민물새우, 쏙, 오징어, 전갱이, 참갯지렁이, 청갯지렁이, 크릴, 홍갯지렁이 등을 사용한다. 원산도와 삽시도는 가을철에 갑오징어와 주꾸미의 조황이 매우 좋다."
126.3844444,36.37097222,원산도·삽시도,원산도 개간지,자갈,1.8~2.3,충청남도 보령시,1,436,DT_0025,보령,,"원산도 남쪽의 수심 5m 이하는 펄로 되어 있고, 이 펄(천소)구역은 용도 남측 4.3km 부근까지 간헐적으로 연결되어 수심 및 조류의 유향, 유속이 일정치 않으므로 통항하지 않은 편이 좋다. 삽시도 북측에는 약 600m의 어책이 존재하므로 주의해야 한다.","이 부근의 주요 어종은 감성돔, 갑오징어, 넙치, 노래미, 농어, 우럭, 주꾸미 등이다. 
루어낚시, 에깅낚시는 그럽웜, 미노우 플러그, 에기, 지그헤드 등을 사용하며 릴찌낚시, 민장대낚시, 원투낚시는 깐새우, 게, 미꾸라지, 민물새우, 쏙, 오징어, 전갱이, 참갯지렁이, 청갯지렁이, 크릴, 홍갯지렁이 등을 사용한다. 원산도와 삽시도는 가을철에 갑오징어와 주꾸미의 조황이 매우 좋다."
126.3701389,36.33530556,원산도·삽시도,삽시도 야의곶 부근,"펄, 모래",2~2.3,충청남도 보령시,1,437,DT_0025,보령,,"원산도 남쪽의 수심 5m 이하는 펄로 되어 있고, 이 펄(천소)구역은 용도 남측 4.3km 부근까지 간헐적으로 연결되어 수심 및 조류의 유향, 유속이 일정치 않으므로 통항하지 않은 편이 좋다. 삽시도 북측에는 약 600m의 어책이 존재하므로 주의해야 한다.","이 부근의 주요 어종은 감성돔, 갑오징어, 넙치, 노래미, 농어, 우럭, 주꾸미 등이다. 
루어낚시, 에깅낚시는 그럽웜, 미노우 플러그, 에기, 지그헤드 등을 사용하며 릴찌낚시, 민장대낚시, 원투낚시는 깐새우, 게, 미꾸라지, 민물새우, 쏙, 오징어, 전갱이, 참갯지렁이, 청갯지렁이, 크릴, 홍갯지렁이 등을 사용한다. 원산도와 삽시도는 가을철에 갑오징어와 주꾸미의 조황이 매우 좋다."
126.3398889,36.32911111,원산도·삽시도,삽시도 촛대바위,"모래, 조개껍질",3~3.4,충청남도 보령시,1,438,DT_0025,보령,,"원산도 남쪽의 수심 5m 이하는 펄로 되어 있고, 이 펄(천소)구역은 용도 남측 4.3km 부근까지 간헐적으로 연결되어 수심 및 조류의 유향, 유속이 일정치 않으므로 통항하지 않은 편이 좋다. 삽시도 북측에는 약 600m의 어책이 존재하므로 주의해야 한다.","이 부근의 주요 어종은 감성돔, 갑오징어, 넙치, 노래미, 농어, 우럭, 주꾸미 등이다. 
루어낚시, 에깅낚시는 그럽웜, 미노우 플러그, 에기, 지그헤드 등을 사용하며 릴찌낚시, 민장대낚시, 원투낚시는 깐새우, 게, 미꾸라지, 민물새우, 쏙, 오징어, 전갱이, 참갯지렁이, 청갯지렁이, 크릴, 홍갯지렁이 등을 사용한다. 원산도와 삽시도는 가을철에 갑오징어와 주꾸미의 조황이 매우 좋다."
126.3406667,36.33366667,원산도·삽시도,삽시도 물망터,"모래, 조개껍질",1.6~2.5,충청남도 보령시,1,439,DT_0025,보령,,"원산도 남쪽의 수심 5m 이하는 펄로 되어 있고, 이 펄(천소)구역은 용도 남측 4.3km 부근까지 간헐적으로 연결되어 수심 및 조류의 유향, 유속이 일정치 않으므로 통항하지 않은 편이 좋다. 삽시도 북측에는 약 600m의 어책이 존재하므로 주의해야 한다.","이 부근의 주요 어종은 감성돔, 갑오징어, 넙치, 노래미, 농어, 우럭, 주꾸미 등이다. 
루어낚시, 에깅낚시는 그럽웜, 미노우 플러그, 에기, 지그헤드 등을 사용하며 릴찌낚시, 민장대낚시, 원투낚시는 깐새우, 게, 미꾸라지, 민물새우, 쏙, 오징어, 전갱이, 참갯지렁이, 청갯지렁이, 크릴, 홍갯지렁이 등을 사용한다. 원산도와 삽시도는 가을철에 갑오징어와 주꾸미의 조황이 매우 좋다."
